L7_lognormal_9,L7_lognormal_8,L7_lognormal_10,L7_lognormal_24,L7_lognormal_7,L7_lognormal_20,L7_lognormal_14,L7_lognormal_3,L7_lognormal_21,L7_lognormal_15,L7_lognormal_2,L7_lognormal_11,L7_lognormal_25,L7_lognormal_6,L7_lognormal_22,L7_lognormal_16,L7_lognormal_1,L7_lognormal_12,L7_lognormal_26,L7_lognormal_5,L7_lognormal_13,L7_lognormal_27,L7_lognormal_4,L7_lognormal_23,L7_lognormal_17,L7_lognormal_0,L7_lognormal_28,L7_lognormal_18,L7_lognormal_19,L7_lognormal_29
0.45759692694991827,0.4459900380461477,0.35348489199532196,0.3572186399833299,0.33942902099806815,0.5320536739891395,0.37217705498915166,0.35091871104668826,0.3247314899927005,0.3982049190090038,0.3802061529713683,0.3452144349575974,0.3844684999785386,0.35368825198384,0.357836379960645,0.3620978419785388,0.42029304400784895,0.3869510680087842,0.3672684140037745,0.4844532599672675,0.31727450899779797,0.4684058550046757,0.32299074897309765,0.40261934499721974,0.3067862929892726,0.4093095470452681,0.4120370380114764,0.40400889300508425,0.3540348439710215,0.37274020398035645
0.5304419919848442,0.3838140079751611,0.373557107988745,0.32545815099729225,0.29253562999656424,0.4691217599902302,0.3051696019829251,0.3693824880174361,0.39079215499805287,0.35389472101815045,0.3765365189756267,0.40485933201853186,0.37406604102579877,0.43622211198089644,0.34593486704397947,0.33350743498886004,0.42550511099398136,0.49414966301992536,0.3591458720038645,0.3909552530385554,0.3457011330174282,0.3686682859552093,0.4079301140154712,0.41920822398969904,0.2906359570333734,0.3617968689650297,0.3879705139552243,0.3593074490199797,0.3910934529849328,0.3382926069898531
0.5471995350089855,0.3977489130338654,0.31773096800316125,0.3954812730080448,0.4186377130099572,0.437552992021665,0.35429930698592216,0.3178370089735836,0.41982558701420203,0.37097009003628045,0.3632592450012453,0.43472157599171624,0.3964030670467764,0.4805950479931198,0.39468717901036143,0.3948853939655237,0.40376653795829043,0.3800625459989533,0.3746640759636648,0.3590710019925609,0.33432844700291753,0.44196066801669076,0.3274932189960964,0.451262824004516,0.3347581779817119,0.3906193690490909,0.4259203590336256,0.37214280798798427,0.3894407249754295,0.35161401401273906
0.46619804797228426,0.39332709898008034,0.3590033329674043,0.3064931820263155,0.37977399298688397,0.44591322203632444,0.34795671998290345,0.3622595559572801,0.3721549289766699,0.37311880401102826,0.30841336003504694,0.35587328602559865,0.4218034570221789,0.3403941889991984,0.3740748100099154,0.3543970229802653,0.3627793989726342,0.382105473021511,0.36134166101692244,0.4152268160250969,0.32457970100222155,0.46657823002897203,0.3458717700559646,0.3953231560299173,0.34808370302198455,0.3944519149954431,0.32054860302014276,0.35670907801249996,0.3285900379996747,0.45447838195832446
0.3890184369520284,0.40537294099340215,0.37322243803646415,0.33772037900052965,0.3660489480243996,0.4509918090188876,0.31293323799036443,0.37721627997234464,0.3803656289819628,0.3687081320094876,0.346234401979018,0.4058968480094336,0.4064806429669261,0.497172363975551,0.33314195601269603,0.3092208720045164,0.465491192007903,0.457096031983383,0.37120840803254396,0.4383876339998096,0.3597904720227234,0.4031958210398443,0.3731603960040957,0.45225606800522655,0.3415128290071152,0.4323585259844549,0.3520924660260789,0.3316858109901659,0.4158879299648106,0.37678134394809604
0.5314856339828111,0.41053708194522187,0.3739585460280068,0.37859143398236483,0.3011984580080025,0.4102691189618781,0.3905444049742073,0.3191095140064135,0.36995340196881443,0.38181024696677923,0.45168128301156685,0.4068276369944215,0.4859307269798592,0.4059248789562844,0.3686405449989252,0.35440539597766474,0.4050496520358138,0.4653518949635327,0.4052524309954606,0.4051781669841148,0.3480916770058684,0.43339039699640125,0.3641223529702984,0.37882593303220347,0.2905950710410252,0.34674432198517025,0.3768830919871107,0.410552176006604,0.39253835304407403,0.31557181500829756
0.4261717679910362,0.37869349896209314,0.3517021290026605,0.3167211849940941,0.33483666996471584,0.44181771302828565,0.343011338962242,0.3631684639840387,0.3249761409824714,0.405856384022627,0.3533218040247448,0.3542532860301435,0.4267128989449702,0.4092382739763707,0.3433048720471561,0.3454423139919527,0.4117354709887877,0.3722884629969485,0.39684401598060504,0.3865225790068507,0.28293821500847116,0.3461991609656252,0.34318875503959134,0.38205620599910617,0.40330433298368007,0.3837832389981486,0.32018579699797556,0.38005244795931503,0.37358409800799564,0.3862885299604386
0.46107738598948345,0.41537931002676487,0.38126883102813736,0.3626648969948292,0.340627183963079,0.5604527790565044,0.32043557905126363,0.3441469350364059,0.4056228039553389,0.37366427097003907,0.40685879200464115,0.34927023597992957,0.430204905977007,0.37335787405027077,0.3916485109948553,0.3050957429804839,0.4560021919896826,0.4673119169892743,0.32111132895806804,0.37021923501743004,0.34363367303740233,0.39502430701395497,0.3322891999850981,0.4548394220182672,0.3673664209782146,0.4008543329546228,0.3639880570117384,0.3203316889703274,0.40067300701048225,0.3468060860177502
0.48278462595772,0.4009122180286795,0.4130258259829134,0.3357458009850234,0.3376028079655953,0.50628134701401,0.3323858479852788,0.31698515702737495,0.3424003489781171,0.41997413703938946,0.35261319897836074,0.4194324879790656,0.44783056201413274,0.3675908760051243,0.414975255029276,0.34787451196461916,0.3257348299957812,0.40589308796916157,0.43386528897099197,0.4035620529903099,0.3539373220410198,0.42520735500147566,0.32506135501898825,0.45586543600074947,0.32805271894903854,0.377267494041007,0.37374338804511353,0.35827904799953103,0.3988245129585266,0.3252183989970945
0.4296789789805189,0.3793029399821535,0.37599093199241906,0.3514437659760006,0.32560870196903124,0.4628471320029348,0.37402620899956673,0.3589265940245241,0.34057422797195613,0.40263244102243334,0.357869129977189,0.34468465799000114,0.4018848429550417,0.4107607110054232,0.3300831169472076,0.35720051696989685,0.38041799498023465,0.37992449599551037,0.342931438004598,0.3826256130123511,0.30825764598557726,0.30889218603260815,0.3335857960046269,0.43529321101959795,0.41858574497746304,0.4046423810068518,0.3307043969980441,0.3960325989755802,0.33231777301989496,0.37854290002724156
